peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
10064770,제프리 드문,Jeffrey DeMunn,배우,아마란스: 가장 완벽한 낙원|셀터 |노리에가|유 베터 왓치 아웃 
10010683,루시 드비토,Lucy DeVito,배우,리브스 오브 그래스
10047666,에드워드 노튼,Edward Norton,배우,애스터로이드 시티|머더리스 브루클린 |개들의 섬|나는 사랑과 시간과 죽음을 만났다|버드맨|그랜드 부다페스트 호텔|샐린저|문라이즈 킹덤 |본 레거시|스톤|리브스 오브 그래스|인크레더블 헐크|프라이드 앤 글로리|페인티드 베일|일루셔니스트|다운 인 더 밸리|이탈리안 잡|25시|레드 드래곤|로빈 윌리엄스의 스무치 죽이기|스코어|키핑 더 페이스|파이트 클럽 |아메리칸 히스토리X|라운더스|과거로부터|프라이멀 피어 
10081799,팀 블레이크 넬슨,Tim Blake Nelson,배우,"올드 헨리|월터 교수의 마지막 강의|리브스 오브 그래스|아마츄어들|포린 어페어|체리쉬|오|그레이 존|오 형제여 , 어디에 있는가?"
10014143,라일리 스미스,Riley Smith,배우,갤로워커: 블레이드의 귀환|서바이벌 워|메이크 해픈|스노우 보드맨
10075591,케빈 하워스,Kevin Howarth,배우,갤로워커: 블레이드의 귀환|콜드 앤 다크
10088782,헨리 체르니,Henry Czerny,배우,프레이어스 포 바비|신과 나눈 이야기|로스트 소울
10039749,시고니 위버,Sigourney Weaver,배우,콜 제인|아바타: 물의 길|아바타 리마스터링|마스터 가드너|마이 뉴욕 다이어리|톰보이 리벤저|몬스터 콜|채피|엑소더스: 신들과 왕들|레드라이트|콜드 라잇 오브 데이|어브덕션|크레이지 온 더 아웃사이드|유 어게인|아바타|프레이어스 포 바비|작은 영웅 데스페로|밴티지 포인트|엘라의 모험 : 해피엔딩의 위기|로스트 걸: 잃어버린 딸|스노우 케이크|가공의 영웅|홀즈|올챙이|하트 브레이커스|컴퍼니 맨|갤럭시 퀘스트|세계 지도|아이스 스톰|에일리언 4|카피 캣 |시고니 위버의 진실 |1492 콜럼버스|에이리언3|워킹걸|정글 속의 고릴라|에이리언 2 |고스트바스터즈|가장 위험한 해|에이리언즈 원 |에일리언: 감독판|가이
10043742,안젤리카 휴스턴,Anjelica Huston,배우,윈터 퀸|파블로|질식: 어느 섹스 중독자의 초상|머터리얼 걸스|스티브 지소와의 해저 생활|대디 데이 케어|바비의 라푼젤|로얄 테넌바움|아발론의 여인들|러브 템테이션|에버 애프터|크로싱가드 |돈크라이마미 |그리프터스|아담스 패밀리 2|아담스 훼밀리|프리찌스 오너 |포스트맨은 벨을 두번 울린다
10015321,레이 리오타,Ray Liotta,배우,프레지던트 테러 라이브|나를 찾아서|무법도시|스파이 게임|히든서스펙트|킬링 소프틀리|완전범죄: 키드냅|디테일스|크레이지 온 더 아웃사이드|크로싱 오버|옵저브 앤 리포트|파우더 블루|더 라인|히어로 원티드|왕의 이름으로|리볼버|슬로우 번|컨트롤|아이덴티티|나크|블로우|루머 오브 엔젤|피닉스 2|포에버 마인|피닉스|터뷸런스|덤보 드롭 |코리나 코리나 |압솔롬 탈출 
10042946,안나 패리스,Anna Faris,배우,이모티: 더 무비|하늘에서 음식이 내린다면 2|저스트 어 이어 |독재자|왓츠 유어 넘버|테이크 미 홈 투나잇|요기 베어|하늘에서 음식이 내린다면|옵저브 앤 리포트|하우스 버니|스마일리 페이스|무서운 영화 4|웨이팅...|무서운 영화 3|무서운 영화 2|무서운 영화
10036150,세스 로건,Seth Rogen,배우,"무파사: 라이온 킹|덤 머니|파벨만스|롱 샷|라이온 킹|쿵푸팬더3|스티브 잡스|나쁜 이웃들 |디스 이즈 디 엔드|포 어 굿 타임, 콜...|더 길트 트립|우리도 사랑일까|50/50|그린 호넷|몬스터 vs 에이리언|옵저브 앤 리포트|퍼니 피플|잭 앤 미리, 포르노 만들기|파인애플 익스프레스|사고친 후에"
10011123,데블라 키어완,Dervla Kirwan,배우,온딘|당신과 혹은 당신없이
10045045,알리샤 바흐레다,Alicja Bachleda,배우,더 걸 이즈 인 트러블|온딘|트레이드
20177821,송지아,,배우,프리버즈: 밍쿠와 찌아의 도시 대탈출
20177820,김민국,,배우,곤충왕국 3D|프리버즈: 밍쿠와 찌아의 도시 대탈출
20177800,펄라 하니-자딘,Perla Haney-Jardine,배우,미드나이터스|제노바|킬위드미|다크 워터
10075719,케이트 베킨세일,Kate Beckinsale,배우,졸트|리빙보이 인 뉴욕|언더월드: 블러드 워|레이디 수잔|디스어포인트먼트 룸|앱솔루틀리 애니씽|히든 아이덴티티|룸메이트 살인사건: 둘만의 방|케이트 맥콜|토탈 리콜|콘트라밴드|언더월드 4: 어웨이크닝|화이트아웃|에브리바디 파인|더 트루스: 무언의 제보자|윙드 크리처스|베이컨시|스노우 엔젤스|클릭|언더월드2 - 에볼루션|반 헬싱|언더월드|팁토|로렐 캐년|세렌디피티|진주만|러브 템테이션|브로크다운 펠리스 |엠마 
10056775,이완 맥그리거,Ewan McGregor,배우,"기예르모 델토로의 피노키오|버즈 오브 프레이(할리 퀸의 황홀한 해방)|닥터 슬립|조|곰돌이 푸 다시 만나 행복해|미녀와 야수|트레이터|아메리칸 패스토럴|제인 갓 어 건|광야의 40일|마일스|모데카이|나쁜 녀석들|어거스트: 가족의 초상|잭 더 자이언트 킬러|사막에서 연어낚시|더 임파서블|헤이와이어|퍼펙트 센스|비기너스|유령작가|초(민망한)능력자들|필립모리스|천사와 악마|아멜리에 : 하늘을 사랑한 여인|아이, 루시퍼|더 클럽|인센디어리|미스 포터|카산드라 드림|섹슈얼 네이처|스톰브레이커|스테이|발리언트(애니)|로봇(애니)|아일랜드|스타워즈 에피소드3 - 시스의복수|영 아담|빅 피쉬|다운 위드 러브|패스터|스타워즈 에피소드 2 : 클론의 습격|물랑루즈|노라|겜블|아이 오브 비홀더|스타워즈:에피소드1 보이지 않는 위험 |튜브 테일|벨벳 골드마인|나이트워치|이완 맥그리거의 인질|브래스드오프 |악마의 키스|필로우 북|엠마 |트레인스포팅 |블루 쥬스|쉘로우 그레이브 "
10009451,다니엘 크레이그,Daniel Craig,배우,"007 노 타임 투 다이|나이브스 아웃|로건 럭키|007 스펙터|007 스카이폴|밀레니엄 : 여자를 증오한 남자들|틴틴 : 유니콘호의 비밀|원라이프|카우보이 & 에이리언|드림 하우스|아이, 루시퍼|디파이언스|007 퀀텀 오브 솔러스|다니엘 크레이그의 플래시백|황금 나침반|인베이젼|007 카지노 로얄|르네상스|뮌헨|아크엔젤|레이어 케이크|사랑을 견뎌내기|마더|실비아|호텔 스플렌디드|사랑의 목소리|사랑의 악마|러브 앤 레이지"
10000101,가브리엘 매치,Gabriel Macht,배우,특수기동대 2 : 파이어파이트|화이트아웃|미들 맨|스피릿|그랜드 세이트 패슨스
10070140,지오바니 리비시,Giovanni Ribisi,배우,헤밍웨이 인 하바나|미들 맨|10번째 & 늑대|러브스 브라더|사랑도 통역이 되나요?|헤븐|보일러룸|비트 시티 |사랑하고 싶은 그녀
10018923,루크 윌슨,Luke Wilson,배우,"킬 힘: 더 리벤지|FBI: 마약전쟁|어떤 손님|괜찮아요, 미스터 브래드|드림 쏭|라이드 : 나에게로의 여행|사랑과 영혼 2016|미팅 이블|미들 맨|헨리 풀 이즈 히어|베이컨시|유 킬 미|블론드 앰비션|겁나는 여친의 완벽한 비밀|이디오크러시|트러블 러브|알렉스와 엠마|금발이 너무해 2|올드 스쿨|써드 휠|금발이 너무해|러브 인 텍사스|마이 독 스킵|경찰서를 털어라 |도그 파크|바틀 로켓"
10026306,모리스 체스넛,Morris Chestnut,배우,베스트 맨 홀리데이|낫 이즐리 브로큰|퍼펙트 홀리데이|케이브|애인 차는 법|하프 패스트 데드|라이크 마이크|투 캔 플레이 댓 게임|킬링 야드|브라더스
10033443,빌 듀크,Bill Duke,배우,낫 이즐리 브로큰|옐로우|후드럼 |씨스터 액트 2 |딥 커버|천국으로 가는 장의사|태양의 계절|아메리칸 플레이보이
10048454,에밀리 오스먼트,Emily Osment,배우,한나 몬타나 : 더 무비
10023789,마일리 사이러스,Miley Cyrus,배우,저스틴 비버 : 네버 세이 네버|한나 몬타나 : 더 무비|라스트 송|볼트|한나 몬타나와 마일리 사이러스
10071278,찰리 쉰,Charlie Sheen,배우,9/11|무서운 영화 5|마세티 킬즈|월 스트리트: 머니 네버 슬립스|푸드파이트!|굿 어드바이스|레이티드 X|샤도우 프로그램 2: 파이브 에이스|프리 머니|코드제로 |포스트모템|죽은 자의 청구서|머니토크 |섀도우 프로그램|터미날 스피드 |메이저리그 2 |삼총사|월트디즈니 삼총사 |못말리는 람보|어둠 속의 영웅|못 말리는 비행사|궁둥이에 총을 쏜 남자|후계자|특전대네이비 씰|메이저리그|영건|월 스트리트|쓰리포더 로드|플래툰
10082157,폴 러스트,Paul Rust,배우,"아이 러브 유, 베스 쿠퍼"
10088622,헤이든 파네티어,Hayden Panettiere,배우,"스크림 4G|빨간모자의 진실 2|알파 앤 오메가|더 코브: 슬픈 돌고래의 진실|아이 러브 유, 베스 쿠퍼|더 굿 스튜던트|반딧불이 정원|상하이 키스|브링 잇 온 3|레이싱 스트라이프스|더스트 팩토리"
10022518,마에다 아이,Ai Maeda,배우,아사히야마 동물원 이야기|카뮈 따윈 몰라|린다 린다 린다|야쿠자의 아내들: 정염|배틀로얄 2 - 레퀴엠|가메라 3 : 사신 이리스의 각성|하나코
10007158,나카무라 야스히,Yasuhi Nakamura,배우,아사히야마 동물원 이야기|내 마음의 이방인
10010928,데릭 루크,Derek Luke,배우,마디아 감옥가다|안나 성당의 기적|캐치 어 파이어|글로리 로드 |스파르탄|프라이데이 나잇 라이트|에이프릴의 특별한 만찬|바이커 보이즈|앤트원 피셔
10028005,바네사 펄리토,Vanessa Ferlito,배우,애프터매스|듀크|마디아 감옥가다
10049465,엘리자베스 슈,Elisabeth Shue,배우,데스 위시|헤이츠|제이니 존스|피라냐|돈 맥케이|그레이시 스토리|퍼스트 본|미스테리어스 스킨|레오|할로우 맨|몰리|베티|팔메토|세인트 |라스베가스를 떠나며 |칵테일|베스트 키드 
10090717,후쿠다 마유코,Mayuko Fukuda,배우,플레어|마이 마이 신코 이야기|헤븐스 도어|강아지와 나의 열 가지 약속|리틀 디제이
10012027,데이빗 웬햄,David Wenham,배우,캐리비안의 해적: 죽은 자는 말이 없다|라이언|포프 조안|3 달러로 남은 사나이|똑바로살아라|베터 댄 섹스|더스트|뱅크
10051919,요한나 보카렉,Johanna Wokalek,배우,포프 조안|침묵의 거주자|맨발
10062565,제니 베어드,Jenni Baird,배우,에일리언 트레스패스
10048100,에릭 맥코맥,Eric McCormack,배우,마일스와 함께 집 짓기|에일리언 트레스패스
10063681,제이슨 시겔,Jason Segel,배우,S테이프|디스 이즈 디 엔드|디스 이즈 포티 |제프 후 리브스 앳 홈|5년째 약혼 중|배드 티처|알러뷰 맨|사랑이 어떻게 변하니?
10013513,디트리히 베이더,Diedrich Bader,배우,레고 DC 코믹스 슈퍼 히어로: 저스티스 리그 vs 비자로 리그|스푸키 버디즈|뱀파이어 석|스페이스 버디즈|미스 에이전트2 : 라스베가스 잠입사건|비버리 힐빌리즈
10086327,필드 케이트,Field Cate,배우,스페이스 버디즈
10090946,히라오카 유타,Yuta Hiraoka,배우,키즈 리턴: 재회의 시간|해피 해피 브레드|스바루
10025837,쿠로키 메이사,Meisa Kuroki,배우,루팡 3세 무삭제판|우주전함 야마토|스바루
10009494,다니엘 해리스,Danielle Harris,배우,바디 컬렉션|스테이크 랜드|슈퍼 캐퍼스|블랙 워터스 오브 에코스 폰드|할로윈 데이
10061163,저스틴 윌린,Justin Whalin,배우,슈퍼 캐퍼스|아카데미 보이즈|던전 드래곤|포 더 코어스|사랑의 하모니
10010488,더그 존스,Doug Jones,배우,파이브 패신저스|저스티스 배틀|셰이프 오브 워터: 사랑의 모양|슈퍼 캐퍼스|판의 미로 - 오필리아와 세 개의 열쇠
20177780,제이크 쇼트,Jake Short,배우,쇼츠
10069891,지미 베넷,Jimmy Bennett,배우,본즈|쇼츠|스노우 버디|곰돌이 푸 : 루의 새 봄 대축제|이유있는 반항
10024955,말린 애커맨,Malin Akerman,배우,칙 파이트|램페이지|더 파이널 걸스|스톨른|넘버스 스테이션|락 오브 에이지|원더러스트|캐치 44|뱅뱅클럽|커플 테라피: 대화가 필요해|하트브레이크 키드|바이 바이 샐리
10083521,폴 레이든,Paul Leyden,배우,칙 파이트|바이 바이 샐리
10022734,마이크 엡스,Mike Epps,배우,블랙의 50가지 그림자|리펜턴스 |스파클 |부그와 엘리엇 3|넥스트 데이 에어|부그와 엘리엇 2|신혼여행자|파이팅 템테이션|벤자민 프로젝트|프라이데이 에프터 넥스트|프라이 데이 2: 넥스트 프라이데이
10012558,도날드 페이슨,Donald Faison,배우,더 웨이브|위시 아이 워즈 히어|넥스트 데이 에어|아카데미 보이즈|트리핑
10034345,사이먼 베이커,Simon Baker,배우,"블레이즈|저스트 어 이어 |마진 콜: 24시간, 조작된 진실|킬러 인사이드 미|실종자|하숙인|섹스 앤 데스|썸딩 뉴|랜드 오브 데드|링2(2005)|어페어 오브 더 넥클리스|선셋 스트립"
20177740,아오야마 나나,Nana Aoyama,배우,거유마사지-가슴골|노리코의 누드스케치
10049117,엘든 이렌리치,Alden Ehrenreich,배우,"한 솔로: 스타워즈 스토리|헤일, 시저!|뷰티풀 크리처스|테트로"
10021818,마리벨 베르두,Maribel Verdu,배우,천재 화가 고야 특급살인|백설공주의 마지막 키스|디 엔드: 인류 최후의 날|테트로|빈민금지구역 라 조나|아만테스
10033325,빈센트 갈로,Vincent Gallo,배우,이센셜 킬링|테트로|모스크바 제로|브라운 버니|트러블 에브리 데이|프리웨이 2|버팔로 `66|위험한진실
10025513,맷 딜런,Matt Dillon,배우,폰조|프록시마 프로젝트|살인마 잭의 집|드림 쏭|선라이트 주니어|아트 오브 더 스틸|테이커스|아머드|더 트루스: 무언의 제보자|허니문크래셔|허비|삶의 가장자리|크래쉬|임플로이 오브 더 먼스|시티 오브 고스트|맥쿨에서의 하룻밤|와일드씽|메리에겐 뭔가 특별한 것이 있다 |인 앤 아웃 |뷰티풀 걸|알비노 앨리게이터|그레이스 하트|투 다이 포 |골든 게이트 |미스터 원더풀 |세인트 오브 뉴욕 |죽음전의 키스|아웃사이더|라이어스 문 
10046333,앰버 탬블린,Amber Tamblyn,배우,비욘드 리저너블 다우트|청바지 돌려입기 2|스파이럴|엘리베이터|그루지 2|스테파니 데일리|청바지 돌려입기
10022867,마이클 더글라스,Michael Douglas,배우,앤트맨과 와스프: 퀀텀매니아|앤트맨과 와스프|스파이 게임|앤트맨|더 리치|산타모니카 인 러브|라스트베가스|쇼를 사랑한 남자|헤이와이어|월 스트리트: 머니 네버 슬립스|비욘드 리저너블 다우트|공룡의부활 |킹 오브 캘리포니아|센티넬|허니문크래셔|텔 뎀 후 유 알|위험한 사돈|더글라스 패밀리|맥쿨에서의 하룻밤|원더 보이즈|퍼펙트 머더|더 게임|폴링다운 |고스트 앤 다크니스 |폭로 |원초적 본능|원초적 본능|사랑의 용기|나일의 대모험|위험한 정사|뉴욕 소나타|죽음의 가스
10032657,브리타니 스노우,Brittany Snow,배우,행맨|피치 퍼펙트|블랙 워터 트랜시트|프롬 나이트|파인딩 아만다|존 터커를 죽여라
10013440,디에고 루나,Diego Luna,배우,"레이니 데이 인 뉴욕|베를린, 아이 러브 유|플랫라이너|로그 원: 스타워즈 스토리|블러드 파더|알바레즈 형제: 마약왕을 제거하라|루도와 쿠르시 |어둠 속으로 사라지다|더티 댄싱 - 하바나 나이트|크리미널|살라미나의 병사들|이투마마"
10000222,가엘 가르시아 베르날,Gael Garcia Bernal,배우,올드|나의 작은 시인에게|코코|네루다|솔트 앤 파이어|디시에르토|발칙한 판타지 팩토리|리틀 빗 오브 헤븐|알바레즈 형제: 마약왕을 제거하라|레터스 투 줄리엣|루도와 쿠르시 |적자|수면의 과학|더 킹|모터사이클 다이어리|닷 더 아이|아마로 신부의 죄악|아모레스 페로스
